at1,at2,at3,at4,at5,at6,at7,at8,at9,at10,at11,at12,at13,at14,at15,at16,at17,at18,at19,at20,at21,at22,at23,at24,at25,at26,at27,at28,at29,at30,at31,target
0.42857,0.28570999999999996,0.33333,0.5,0.5,1,1,0.6,0.16667,0.0,1.0,0,0.4,0.14286,0.80435,0.0,0.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4568,0
0.85714,0.42857,0.33333,0.8,0.6,1,0,0.8,0.5,0.25,0.0,0,1.0,0.14286,0.45652,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45682,0
0.28570999999999996,0.42857,0.33333,0.4,0.4,0,0,0.6,0.5,0.75,0.0,0,1.0,0.0,0.33696,0.66327,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.45682,0
1.0,0.0,1.0,0.5,0.5,0,1,0.5,1.0,0.5,1.0,0,0.8,0.14286,0.65217,0.0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45683999999999997,1
1.0,0.28570999999999996,0.33333,0.0,0.5,1,1,0.9,0.16667,0.75,0.33333,0,1.0,0.047619,0.47826,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45687,0
0.85714,0.28570999999999996,1.0,0.2,0.5,1,1,0.7,0.33333,0.25,1.0,0,0.8,0.047619,0.46738999999999997,0.0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.45688999999999996,1
0.42857,0.14286,0.66667,0.6,0.5,1,1,0.8,1.0,0.0,1.0,0,1.0,0.19047999999999998,0.95652,0.020408000000000003,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45695,1
0.71429,0.14286,1.0,0.8,0.6,1,1,1.0,1.0,0.0,0.16667,0,0.6,0.14286,0.70652,0.0,0.8333299999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45697,1
0.28570999999999996,0.14286,0.33333,0.7,0.5,1,1,0.7,0.8333299999999999,0.0,1.0,0,0.8,0.14286,0.59783,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45697,0
0.42857,0.0,0.66667,0.8,0.5,1,1,0.5,0.8333299999999999,0.5,1.0,0,0.6,0.19047999999999998,0.68478,0.0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.45697,1
0.42857,0.14286,0.33333,0.5,0.5,0,1,0.9,1.0,0.25,0.16667,0,1.0,0.14286,0.8913,0.020408000000000003,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45697,0
0.28570999999999996,0.14286,0.66667,0.6,0.5,1,1,0.9,0.8333299999999999,0.25,0.5,0,1.0,0.095238,0.8695700000000001,0.020408000000000003,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45698999999999995,1
0.57143,0.28570999999999996,0.33333,0.7,0.7,0,1,0.9,1.0,0.0,1.0,0,1.0,0.047619,0.8695700000000001,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45698999999999995,0
0.42857,0.0,0.66667,0.2,0.2,1,1,0.8,0.66667,0.25,1.0,0,0.6,0.095238,0.52174,0.0,0.8333299999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45728,1
0.42857,0.14286,0.33333,0.5,0.5,1,1,0.3,0.66667,0.75,0.5,0,0.6,0.047619,0.61957,0.010204000000000001,0.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45728,0
0.57143,0.14286,0.33333,0.5,0.8,0,1,0.9,0.33333,0.0,0.8333299999999999,0,0.8,0.14286,0.56522,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45728,0
0.28570999999999996,0.14286,0.33333,0.5,0.5,1,1,0.7,0.5,0.25,1.0,0,1.0,0.14286,0.7608699999999999,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45728,0
0.42857,0.28570999999999996,0.33333,0.8,0.5,1,1,0.8,1.0,0.0,0.8333299999999999,0,0.8,0.14286,0.61957,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4573,0
0.14286,0.14286,0.0,1.0,0.8,1,1,1.0,0.33333,0.25,0.0,0,0.6,0.19047999999999998,0.69565,0.0,0.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4573,0
0.57143,0.0,0.0,0.4,1.0,0,0,0.4,0.66667,0.0,0.33333,0,1.0,0.047619,0.58696,0.010204000000000001,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.45736000000000004,0
0.42857,0.14286,1.0,0.9,0.5,1,1,0.7,0.16667,0.5,0.5,0,0.6,0.14286,0.66304,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45738,1
1.0,0.57143,0.66667,0.6,0.8,1,1,1.0,0.5,0.25,0.66667,0,0.8,0.047619,0.44565,0.0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.45738,1
0.85714,0.14286,0.66667,0.0,0.0,1,1,0.5,1.0,0.0,1.0,0,1.0,0.095238,0.8804299999999999,0.020408000000000003,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45774,1
0.57143,0.28570999999999996,0.66667,0.6,0.6,1,1,0.8,0.8333299999999999,0.25,0.0,0,0.8,0.0,0.40216999999999997,0.66327,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45774,1
0.42857,0.28570999999999996,0.0,0.6,0.6,1,1,0.8,0.8333299999999999,0.0,0.8333299999999999,0,1.0,0.047619,0.6413,0.010204000000000001,0.8333299999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45776000000000006,0
0.57143,0.28570999999999996,0.33333,0.3,0.3,1,0,1.0,0.8333299999999999,0.0,0.0,0,1.0,0.047619,0.32609,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45816999999999997,0
0.57143,0.42857,0.66667,0.3,0.2,0,1,1.0,0.8333299999999999,0.25,0.33333,0,1.0,0.0,0.31522,0.66327,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45819,1
0.85714,0.14286,0.33333,0.5,0.5,1,0,0.8,0.66667,0.75,1.0,0,1.0,0.047619,0.52174,0.0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45819,0
0.42857,0.14286,0.33333,0.5,0.5,1,1,0.8,0.66667,0.0,1.0,0,1.0,0.0,0.68478,0.66327,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45819,0
0.42857,0.42857,0.33333,0.7,0.7,1,1,0.9,0.16667,0.5,1.0,0,1.0,0.095238,0.53261,0.0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45821000000000006,0
0.14286,0.28570999999999996,0.33333,0.5,0.5,0,1,0.7,1.0,0.75,1.0,0,1.0,0.0,0.75,0.66327,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45826000000000006,0
0.28570999999999996,0.14286,0.66667,0.5,0.4,1,1,0.8,0.8333299999999999,0.0,0.0,0,1.0,0.0,0.58696,0.66327,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45828,1
1.0,0.0,0.66667,0.5,0.5,1,1,0.8,0.5,0.0,1.0,0,1.0,0.047619,0.46738999999999997,0.0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45828,1
0.14286,0.14286,0.66667,0.3,0.5,1,1,0.9,0.5,0.0,0.16667,0,1.0,0.14286,0.80435,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45828,1
1.0,0.14286,0.33333,0.5,0.5,1,1,0.8,0.8333299999999999,0.25,1.0,0,1.0,0.047619,0.45652,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45828,0
1.0,0.14286,0.33333,0.0,0.0,1,1,0.9,0.8333299999999999,0.25,1.0,0,1.0,0.095238,0.78261,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45828,0
0.28570999999999996,0.28570999999999996,0.66667,0.6,0.6,0,1,0.8,0.8333299999999999,0.0,1.0,0,1.0,0.0,0.3587,0.66327,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45828,1
0.85714,0.28570999999999996,0.66667,0.6,0.7,1,1,0.9,0.0,0.5,1.0,0,0.6,0.19047999999999998,0.80435,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45828,1
1.0,0.28570999999999996,0.66667,0.4,0.6,1,1,0.6,0.0,0.5,1.0,0,0.8,0.095238,0.38043000000000005,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45828,1
0.85714,0.28570999999999996,0.33333,0.4,0.6,0,1,0.6,0.66667,0.25,1.0,0,1.0,0.14286,0.6413,0.0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45828,0
1.0,0.28570999999999996,0.66667,1.0,1.0,1,1,1.0,0.66667,0.75,1.0,0,0.6,0.14286,0.63043,0.0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4583,1
0.28570999999999996,0.14286,0.33333,0.5,0.5,1,1,0.5,0.16667,0.25,0.8333299999999999,0,1.0,0.095238,0.56522,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4583,0
0.42857,0.14286,0.33333,0.5,0.7,0,1,0.7,0.5,0.25,0.8333299999999999,0,1.0,0.19047999999999998,0.63043,0.0,0.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4583,0
0.57143,0.0,0.66667,0.9,0.5,1,1,0.9,0.66667,0.5,0.0,0,0.8,0.095238,0.59783,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4583,1
0.28570999999999996,0.28570999999999996,1.0,0.5,0.3,1,1,0.8,1.0,0.0,0.0,0,0.6,0.047619,0.7391300000000001,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4583,1
0.57143,0.0,0.66667,0.7,0.7,0,1,0.9,0.66667,0.0,1.0,0,1.0,0.095238,0.7391300000000001,0.020408000000000003,0.8333299999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45832,1
1.0,0.14286,0.66667,0.5,0.3,1,1,0.5,0.16667,0.25,1.0,0,1.0,0.14286,0.67391,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45832,1
0.85714,0.0,0.66667,0.9,1.0,1,1,0.8,0.66667,0.5,0.8333299999999999,0,0.6,0.19047999999999998,0.72826,0.020408000000000003,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45832,1
0.85714,0.28570999999999996,0.66667,0.7,0.5,1,1,0.8,0.8333299999999999,0.5,1.0,0,0.8,0.047619,0.26087,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45832,1
0.42857,0.28570999999999996,0.0,0.5,0.5,1,1,0.8,0.66667,0.25,1.0,0,1.0,0.095238,0.69565,0.0,0.8333299999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45833999999999997,0
0.71429,0.14286,0.66667,0.6,0.5,1,1,0.8,0.8333299999999999,0.25,1.0,0,1.0,0.095238,0.83696,0.020408000000000003,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45836000000000005,1
0.57143,0.14286,0.33333,0.5,0.7,0,1,0.5,0.33333,0.0,0.0,0,0.2,0.095238,0.55435,0.0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45836000000000005,0
0.85714,0.0,0.66667,0.2,0.4,1,1,0.7,0.16667,0.25,1.0,0,0.8,0.0,0.44565,0.66327,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45838,1
0.14286,0.28570999999999996,0.66667,0.4,0.8,0,1,0.8,0.5,0.25,0.66667,0,1.0,0.14286,0.63043,0.020408000000000003,0.66667,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45838,1
0.42857,0.14286,0.33333,0.2,0.3,1,1,0.6,0.66667,0.5,0.16667,0,0.8,0.14286,0.5108699999999999,0.0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.45838,0
0.85714,0.0,1.0,1.0,1.0,1,1,0.5,1.0,0.5,0.33333,0,0.6,0.19047999999999998,0.9347799999999999,0.020408000000000003,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45838,1
0.42857,0.0,0.66667,0.2,0.6,1,1,1.0,0.8333299999999999,0.0,1.0,0,1.0,0.047619,0.78261,0.0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.4584,1
0.28570999999999996,0.28570999999999996,0.0,0.6,0.4,1,1,0.7,0.33333,0.25,0.8333299999999999,0,0.8,0.047619,0.54348,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4584,0
0.42857,0.42857,0.33333,0.5,0.5,1,1,0.7,0.66667,0.5,0.0,0,1.0,0.047619,0.45652,0.0,0.8333299999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45865,0
1.0,0.14286,0.66667,0.4,0.4,1,0,0.6,0.8333299999999999,0.5,1.0,0,1.0,0.047619,0.44565,0.0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45865,1
0.85714,0.42857,0.0,0.8,0.5,1,0,1.0,0.16667,0.25,0.8333299999999999,0,1.0,0.047619,0.43478,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45865,0
0.14286,0.0,0.33333,0.3,0.4,0,1,0.4,0.5,0.5,0.16667,0,0.4,0.14286,0.75,0.0,0.8333299999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45866999999999997,0
0.71429,0.28570999999999996,0.33333,0.5,0.5,0,1,0.9,0.66667,0.5,0.66667,0,1.0,0.2381,0.63043,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45873,0
0.28570999999999996,0.14286,0.0,0.2,0.5,0,0,0.8,1.0,0.25,0.8333299999999999,0,1.0,0.095238,0.63043,0.020408000000000003,0.8333299999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45873,0
0.28570999999999996,1.0,0.66667,0.4,0.5,1,1,0.5,0.8333299999999999,0.25,1.0,0,0.4,0.0,0.70652,0.66327,0.8333299999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45875,1
0.28570999999999996,0.0,0.66667,0.9,0.9,1,1,0.5,0.66667,0.25,0.5,0,0.8,0.2381,0.67391,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45878,1
0.57143,0.0,0.66667,0.3,0.6,0,1,0.3,0.33333,0.25,1.0,0,1.0,0.095238,0.77174,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45878,1
0.57143,0.0,0.66667,0.7,0.8,1,1,0.9,0.66667,0.0,0.8333299999999999,0,1.0,0.19047999999999998,0.90217,0.020408000000000003,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4588,1
0.28570999999999996,0.14286,0.0,0.0,0.4,0,0,0.5,1.0,0.0,0.0,0,1.0,0.14286,0.58696,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4588,0
0.85714,0.14286,1.0,0.5,0.5,1,1,0.6,0.16667,0.25,0.16667,0,0.6,0.19047999999999998,0.68478,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45882,1
0.42857,0.28570999999999996,0.33333,0.1,0.1,1,1,0.7,0.33333,0.25,1.0,0,0.8,0.14286,0.57609,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45882,0
0.28570999999999996,0.85714,0.66667,0.8,0.9,1,1,0.6,1.0,0.25,0.8333299999999999,0,1.0,0.14286,0.95652,0.040816000000000005,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45883999999999997,1
0.28570999999999996,0.42857,0.0,0.7,0.7,0,1,0.9,1.0,0.0,0.5,0,1.0,0.0,0.63043,0.66327,0.8333299999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45883999999999997,0
0.42857,0.14286,0.66667,0.8,0.9,1,1,0.7,0.5,0.0,1.0,0,1.0,0.095238,0.56522,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45883999999999997,1
0.14286,0.14286,1.0,0.5,0.7,1,1,0.9,0.8333299999999999,0.25,0.8333299999999999,0,0.2,0.047619,0.7608699999999999,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45883999999999997,1
0.0,0.0,0.33333,0.6,0.5,0,1,0.8,0.8333299999999999,0.0,1.0,0,1.0,0.0,0.82609,0.66327,0.8333299999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45883999999999997,0
0.28570999999999996,0.14286,0.33333,0.7,0.6,1,1,1.0,0.66667,0.25,0.5,0,0.8,0.14286,0.63043,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45883999999999997,0
0.71429,0.14286,0.66667,0.3,0.3,1,1,1.0,1.0,0.0,1.0,0,1.0,0.14286,0.69565,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45908999999999994,1
0.57143,0.0,0.33333,0.2,0.2,0,1,0.3,0.8333299999999999,0.0,0.33333,0,0.2,0.0,0.58696,0.66327,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45911,0
0.57143,0.0,0.66667,0.6,0.5,1,1,1.0,1.0,0.5,0.0,0,0.6,0.14286,0.84783,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45913000000000004,1
0.57143,0.0,1.0,0.7,0.7,1,1,0.8,0.66667,0.25,0.8333299999999999,0,1.0,0.047619,0.72826,0.020408000000000003,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45919,1
0.28570999999999996,0.14286,0.0,0.3,0.3,1,1,1.0,0.5,0.5,0.8333299999999999,0,1.0,0.095238,0.5108699999999999,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45921000000000006,0
0.57143,0.28570999999999996,0.33333,0.3,0.3,1,0,0.7,0.8333299999999999,0.5,1.0,0,1.0,0.047619,0.56522,0.0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45921000000000006,0
0.42857,0.28570999999999996,0.33333,0.2,0.3,1,1,0.9,1.0,0.0,0.8333299999999999,0,1.0,0.047619,0.55435,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45921000000000006,0
1.0,0.42857,0.33333,0.4,0.6,1,1,0.4,0.5,0.5,1.0,0,1.0,0.14286,0.5,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45921000000000006,0
1.0,0.14286,0.66667,0.4,0.5,1,1,0.7,0.33333,0.75,1.0,0,1.0,0.0,0.40216999999999997,0.66327,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.45921000000000006,1
0.71429,0.14286,0.33333,0.6,0.7,1,1,0.7,0.8333299999999999,0.25,0.8333299999999999,0,1.0,0.095238,0.55435,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45921000000000006,0
0.28570999999999996,0.14286,0.33333,0.7,1.0,1,1,1.0,0.8333299999999999,0.0,0.66667,0,1.0,0.047619,0.83696,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45921000000000006,0
0.71429,0.14286,0.66667,1.0,1.0,1,1,1.0,0.5,0.0,0.66667,0,1.0,0.14286,0.55435,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45923,1
1.0,0.14286,0.33333,0.4,0.6,1,1,1.0,0.66667,0.25,0.16667,0,1.0,0.047619,0.46738999999999997,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45923,0
1.0,0.28570999999999996,0.66667,0.5,0.5,1,1,0.9,0.5,0.0,1.0,0,0.4,0.14286,0.82609,0.030612,0.8333299999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45925,1
0.28570999999999996,0.14286,1.0,0.3,0.3,1,1,0.3,0.5,1.0,0.0,0,0.8,0.047619,0.52174,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45925,1
0.71429,0.28570999999999996,0.0,0.0,0.3,0,0,0.8,0.8333299999999999,0.5,1.0,0,1.0,0.047619,0.65217,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45926999999999996,0
0.28570999999999996,0.14286,0.0,0.1,1.0,0,1,0.2,1.0,0.25,1.0,0,1.0,0.047619,0.91304,0.040816000000000005,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45926999999999996,0
0.42857,0.14286,0.66667,0.7,0.8,1,1,0.8,0.8333299999999999,0.25,1.0,0,0.4,0.047619,0.81522,0.0,0.8333299999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45926999999999996,1
0.0,0.0,1.0,0.4,0.4,0,1,0.4,1.0,0.25,1.0,0,1.0,0.047619,0.94565,0.020408000000000003,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45929,1
0.14286,0.28570999999999996,0.66667,0.5,0.6,1,1,0.5,0.66667,1.0,1.0,0,1.0,0.0,0.38043000000000005,0.66327,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45929,1
0.28570999999999996,0.14286,0.33333,0.6,0.7,0,1,0.9,0.5,0.0,0.66667,0,1.0,0.095238,0.7608699999999999,0.0,0.8333299999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45929,0
0.28570999999999996,0.14286,0.66667,1.0,1.0,1,1,1.0,1.0,0.0,0.66667,0,1.0,0.047619,0.82609,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45929,1
0.28570999999999996,0.0,0.66667,1.0,1.0,1,1,0.4,1.0,0.75,0.8333299999999999,0,0.8,0.14286,0.56522,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45929,1
0.85714,0.14286,0.66667,0.4,0.4,1,1,0.8,0.16667,0.75,0.66667,0,1.0,0.0,0.32609,0.66327,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.45929,1
0.42857,0.28570999999999996,0.0,0.3,0.1,0,1,1.0,1.0,0.0,0.16667,0,1.0,0.14286,0.69565,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45929,0
0.0,0.14286,0.66667,0.5,0.2,1,1,0.5,0.66667,0.25,1.0,0,1.0,0.14286,0.67391,0.010204000000000001,0.66667,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45929,1
0.0,0.42857,0.33333,0.3,0.5,0,1,0.8,0.8333299999999999,0.0,1.0,0,1.0,0.047619,0.56522,0.0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45931000000000005,0
0.71429,0.0,0.66667,0.6,0.9,0,1,0.8,1.0,0.25,1.0,0,1.0,0.14286,0.91304,0.020408000000000003,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45932,1
0.57143,0.14286,0.66667,0.2,0.2,1,1,0.5,0.66667,0.25,0.8333299999999999,0,1.0,0.14286,0.58696,0.0,0.66667,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45932,1
0.42857,0.14286,0.33333,0.3,0.3,1,1,0.9,0.66667,0.25,0.8333299999999999,0,1.0,0.19047999999999998,0.59783,0.0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45932,0
0.14286,0.57143,0.0,0.8,0.8,1,0,1.0,0.8333299999999999,0.0,1.0,0,1.0,0.047619,0.48913,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45958000000000004,0
0.28570999999999996,0.14286,0.66667,0.4,0.4,1,1,1.0,0.8333299999999999,0.25,0.0,0,1.0,0.047619,0.41303999999999996,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45958000000000004,1
0.42857,0.42857,0.33333,0.7,0.6,1,1,0.8,0.66667,0.25,0.8333299999999999,0,1.0,0.0,0.26087,0.66327,0.8333299999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45958999999999994,0
0.57143,0.0,0.33333,0.5,0.4,0,1,0.9,1.0,0.0,0.33333,0,1.0,0.19047999999999998,0.7391300000000001,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45958999999999994,0
0.85714,0.42857,0.66667,0.7,0.7,0,1,0.3,0.33333,0.75,0.33333,0,1.0,0.047619,0.28261,0.0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45958999999999994,1
0.28570999999999996,0.0,1.0,0.5,0.8,1,1,0.9,1.0,0.0,0.8333299999999999,0,0.4,0.0,0.77174,0.66327,0.8333299999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45961,1
0.28570999999999996,0.28570999999999996,0.0,0.5,0.5,0,0,0.5,1.0,0.5,0.66667,0,1.0,0.0,0.54348,0.66327,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45965,0
0.85714,0.42857,1.0,0.2,0.4,1,1,0.9,0.5,0.75,0.8333299999999999,0,1.0,0.047619,0.71739,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45966999999999997,1
0.85714,0.57143,0.0,0.7,0.8,1,1,0.9,0.33333,0.5,1.0,0,1.0,0.047619,0.31522,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45966999999999997,0
0.71429,0.28570999999999996,0.66667,0.4,0.4,1,1,0.5,0.16667,0.25,0.8333299999999999,0,0.2,0.0,0.8695700000000001,0.66327,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45966999999999997,1
1.0,0.14286,1.0,0.3,0.5,1,1,0.8,0.66667,0.25,1.0,0,0.2,0.095238,0.81522,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45969,1
0.28570999999999996,0.42857,0.33333,0.5,0.7,1,1,0.8,0.66667,0.25,0.33333,0,1.0,0.047619,0.48913,0.0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45969,0
0.28570999999999996,0.14286,0.66667,1.0,1.0,1,1,0.8,0.66667,0.5,1.0,0,1.0,0.2381,0.91304,0.020408000000000003,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45971000000000006,1
1.0,0.0,0.66667,0.6,0.5,1,1,0.8,1.0,0.5,1.0,0,0.6,0.047619,0.82609,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45971000000000006,1
1.0,0.42857,0.33333,0.3,0.3,1,1,0.5,0.33333,0.25,0.8333299999999999,0,1.0,0.095238,0.40216999999999997,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45973,0
0.42857,0.0,1.0,0.2,0.4,1,1,0.8,0.5,0.0,1.0,0,1.0,0.047619,0.82609,0.0,0.8333299999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45973,1
1.0,0.0,1.0,0.5,0.0,1,1,0.8,0.5,0.25,1.0,0,0.8,0.095238,0.7608699999999999,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45973,1
0.85714,0.0,1.0,0.5,0.3,0,1,1.0,1.0,0.25,1.0,0,0.8,0.095238,0.81522,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45973,1
0.14286,0.14286,0.33333,0.5,0.4,1,1,0.9,0.5,0.25,0.5,0,0.8,0.095238,0.80435,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45975,0
0.57143,0.0,0.66667,0.3,0.2,1,1,0.5,0.8333299999999999,0.25,0.8333299999999999,0,0.6,0.2381,0.91304,0.040816000000000005,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45975,1
1.0,0.0,0.0,0.0,0.0,1,1,0.5,0.16667,0.5,0.33333,0,0.6,0.0,0.77174,0.66327,0.8333299999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45975,0
